model,tensor,type_block,rule,purity_count_id,purity_count_se,purity_mass_id,purity_mass_se,purity_count_ct,purity_mass_ct,harmed_id,harmed_se,harmmass_id,harmmass_se,elected_id,elected_se,clip,metric,pos_share,rank1_sign_fit,row_share,col_share,resid_share,ceiling_pct_of_mse,identity_mse_cut,search_mse_cut,control_mse_cut,identity,search,control,lift_vs_identity,lift_vs_control,init,seconds
llama-3.1-8b,"layers.0.self_attn.q_proj (4096, 4096)",8x64,h1.5,0.63463,0.64955,0.74412,0.77364,0.6406,0.78515,0.7981,4.9606,0.2971,1.4482,1.8188,11.9965,heade0,mse,0.3764,0.7523,0.0978,0.0144,0.8878,13.7664,0.2822,2.4077,2.7904,0.0205,0.1749,0.2027,0.1544,-0.0278,spectral2,163.9
llama-3.1-8b,"layers.0.self_attn.v_proj (1024, 4096)",8x64,h1.5,0.6377,0.65321,0.75246,0.77627,0.64926,0.77292,0.1377,2.2312,0.0531,0.7411,0.354,6.2866,heade0,mse,0.3685,0.7561,0.0155,0.0055,0.979,12.202,0.0424,1.2477,1.1368,0.0035,0.1023,0.0932,0.0988,0.0091,spectral2,19.3
llama-3.1-8b,"layers.0.self_attn.o_proj (4096, 4096)",8x64,h1.5,0.58317,0.60619,0.61318,0.67796,0.60298,0.68344,9.5095,15.4189,3.2609,4.7316,25.9644,43.9087,heade0,mse,0.5531,0.5807,0.0629,0.0025,0.9346,20.0858,3.5622,7.1006,7.0586,0.1773,0.3535,0.3514,0.1762,0.0021,marginal,127.2
llama-3.1-8b,"layers.16.self_attn.q_proj (4096, 4096)",8x64,h1.5,0.58465,0.6089,0.60561,0.67808,0.60387,0.68554,10.9913,16.0098,3.4729,4.8492,29.9622,45.6451,heade0,mse,0.5567,0.5578,0.0278,0.0019,0.9704,20.4925,3.7678,7.2639,7.6842,0.1839,0.3545,0.375,0.1706,-0.0205,spectral2,145.2
llama-3.1-8b,"layers.16.self_attn.v_proj (1024, 4096)",8x64,h1.5,0.58219,0.60365,0.62345,0.67009,0.59658,0.66312,8.6208,13.2751,3.0102,4.3143,23.6206,37.8662,heade0,mse,0.54,0.5855,0.0238,0.0085,0.9676,19.7914,3.2189,5.8277,5.239,0.1626,0.2945,0.2647,0.1318,0.0297,spectral1,18.0
llama-3.1-8b,"layers.16.self_attn.o_proj (4096, 4096)",8x64,h1.5,0.58882,0.61197,0.60564,0.67217,0.61215,0.67361,12.8304,17.6888,4.2116,5.4117,35.199,50.6897,heade0,mse,0.5668,0.5588,0.0085,0.0003,0.9911,21.3845,4.966,8.3309,8.3471,0.2322,0.3896,0.3903,0.1573,-0.0008,spectral2,148.0
