accuracy_difference,activation_policy,aggregation,candidate,ci95_high,ci95_low,clusters,comparator,corpus,dlogppl,draw,effect,family,form,json_pointer,k,map_sha256,matrix_id,mean_nll,method,model,p_adjusted,p_raw,policy,raw_ppl,raw_ppl_comparator,raw_ppl_method,reason,record_type,resolution,run_id,scope,selected_tiles,selected_weights,selector,source_path,source_sha256,stage,status,stream_label,tokens,type_block,windows
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P01_ANCHOR_REPRO,1.9279499304938719,,llama8b,,,four_over_six,6.8754007343996815,,,,raw_ppl,,P01_anchor_llama8b_full_attempt1,,,,,runs/P01_anchor_llama8b_full_attempt1/ppl/ppl_report.json,fca39b33b2db74ce2cd51743fa96228d7eff819c519e3d32b86bc5a237167cff,,complete,,288627,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,P01_ANCHOR_REPRO,1.92326091483662,,llama8b,,,n16_k3,6.843237338969587,,,,raw_ppl,,P01_anchor_llama8b_full_attempt1,,1781,1823744,,runs/P01_anchor_llama8b_full_attempt1/ppl/ppl_report.json,fca39b33b2db74ce2cd51743fa96228d7eff819c519e3d32b86bc5a237167cff,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P01_ANCHOR_REPRO,2.0610900399817313,,llama8b,,,four_over_six,7.854526894041561,,,,raw_ppl,,P01_anchor_llama8b_subset_attempt1,,,,,runs/P01_anchor_llama8b_subset_attempt1/ppl/ppl_report.json,690e6f0e2738d54284215021ae6923163c51d22ef9a37f460cfbbb55d3db1544,,complete,,8188,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,0920f55ddc053a5f5a8b0d046d0b74a62d4abafcad5e36051d7682da961e1f2b,P01_ANCHOR_REPRO,2.0593648955835695,,llama8b,,,n16_k3,7.840988382271653,,,,raw_ppl,,P01_anchor_llama8b_subset_attempt1,,1781,1823744,,runs/P01_anchor_llama8b_subset_attempt1/ppl/ppl_report.json,690e6f0e2738d54284215021ae6923163c51d22ef9a37f460cfbbb55d3db1544,,complete,,8188,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P01_ANCHOR_REPRO,1.708977147744794,,mistral7b,,,four_over_six,5.5233090581954585,,,,raw_ppl,,P01_anchor_mistral7b_full_attempt1,,,,,runs/P01_anchor_mistral7b_full_attempt1/ppl/ppl_report.json,6f5dd8bffb11aafd59aa16c15d495ada201ea031df43737ab93a13047ecde737,,complete,,333661,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,P01_ANCHOR_REPRO,1.7050881772071924,,mistral7b,,,n16_k3,5.50187078542319,,,,raw_ppl,,P01_anchor_mistral7b_full_attempt1,,4179,4279296,,runs/P01_anchor_mistral7b_full_attempt1/ppl/ppl_report.json,6f5dd8bffb11aafd59aa16c15d495ada201ea031df43737ab93a13047ecde737,,complete,,333661,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P01_ANCHOR_REPRO,1.8626170782621378,,mistral7b,,,four_over_six,6.440570210901774,,,,raw_ppl,,P01_anchor_mistral7b_subset_attempt1,,,,,runs/P01_anchor_mistral7b_subset_attempt1/ppl/ppl_report.json,6c7c8fe4e643dc6b685a1dff94b8b47b6b1776867dbbdfff773ccc11bb86fc5e,,complete,,8188,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,0c3d822a18d0480ca2aeff0abd78cf6e4ca3155bb207156a400fde124e1cf13d,P01_ANCHOR_REPRO,1.86099980597986,,mistral7b,,,n16_k3,6.4301624735586955,,,,raw_ppl,,P01_anchor_mistral7b_subset_attempt1,,4179,4279296,,runs/P01_anchor_mistral7b_subset_attempt1/ppl/ppl_report.json,6c7c8fe4e643dc6b685a1dff94b8b47b6b1776867dbbdfff773ccc11bb86fc5e,,complete,,8188,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P10_K2_BREADTH,2.3114703707758784,,olmo2_13b,,,four_over_six,10.089248690353495,,,,raw_ppl,,P10_k2_breadth_olmo2_13b_attempt1,,,,,runs/P10_k2_breadth_olmo2_13b_attempt1/ppl/ppl_report.json,d08c63035e994de621fb481c6aa60260a33df45cd87bb8bec83bebbea69ef8c3,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P10_K2_BREADTH,1.6763852778660542,,olmo2_13b,,,four_over_six,5.346195988750768,,,,raw_ppl,,P10_k2_breadth_olmo2_13b_attempt1,,,,,runs/P10_k2_breadth_olmo2_13b_attempt1/ppl/ppl_report.json,d08c63035e994de621fb481c6aa60260a33df45cd87bb8bec83bebbea69ef8c3,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,67ce93a19713b660d102c8ff15bbd7a7cc26af9c0f33c504c011f691b9b86872,P10_K2_BREADTH,2.309973859766121,,olmo2_13b,,,n16_k2,10.074161310638862,,,,raw_ppl,,P10_k2_breadth_olmo2_13b_attempt1,,43519,44563456,,runs/P10_k2_breadth_olmo2_13b_attempt1/ppl/ppl_report.json,d08c63035e994de621fb481c6aa60260a33df45cd87bb8bec83bebbea69ef8c3,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,67ce93a19713b660d102c8ff15bbd7a7cc26af9c0f33c504c011f691b9b86872,P10_K2_BREADTH,1.6709759712282088,,olmo2_13b,,,n16_k2,5.3173548509065,,,,raw_ppl,,P10_k2_breadth_olmo2_13b_attempt1,,43519,44563456,,runs/P10_k2_breadth_olmo2_13b_attempt1/ppl/ppl_report.json,d08c63035e994de621fb481c6aa60260a33df45cd87bb8bec83bebbea69ef8c3,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,4fa3e47a0c3a57b99f7afa92e57a3a21d75d3f7bfa60190015410693d36211b2,P10_K2_BREADTH,2.3103015754654916,,olmo2_13b,,,n8_k2,10.077463312487724,,,,raw_ppl,,P10_k2_breadth_olmo2_13b_attempt1,,83633,42820096,,runs/P10_k2_breadth_olmo2_13b_attempt1/ppl/ppl_report.json,d08c63035e994de621fb481c6aa60260a33df45cd87bb8bec83bebbea69ef8c3,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,4fa3e47a0c3a57b99f7afa92e57a3a21d75d3f7bfa60190015410693d36211b2,P10_K2_BREADTH,1.671059681027098,,olmo2_13b,,,n8_k2,5.317799984242442,,,,raw_ppl,,P10_k2_breadth_olmo2_13b_attempt1,,83633,42820096,,runs/P10_k2_breadth_olmo2_13b_attempt1/ppl/ppl_report.json,d08c63035e994de621fb481c6aa60260a33df45cd87bb8bec83bebbea69ef8c3,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P10_K2_BREADTH,2.355984315913481,,phi4,,,four_over_six,10.548506816387418,,,,raw_ppl,,P10_k2_breadth_phi4_attempt2,,,,,runs/P10_k2_breadth_phi4_attempt2/ppl/ppl_report.json,64af9fb8402530d63c22f63bc9baf366e91d3f4005fddd0ee27eae174d9067f6,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P10_K2_BREADTH,1.8967367009464007,,phi4,,,four_over_six,6.6641119300295,,,,raw_ppl,,P10_k2_breadth_phi4_attempt2,,,,,runs/P10_k2_breadth_phi4_attempt2/ppl/ppl_report.json,64af9fb8402530d63c22f63bc9baf366e91d3f4005fddd0ee27eae174d9067f6,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,64f8687117386572f021e0a773fc7819a626e31a94df3c092095f6dfdfc94307,P10_K2_BREADTH,2.348142806993092,,phi4,,,n16_k2,10.466114070006459,,,,raw_ppl,,P10_k2_breadth_phi4_attempt2,,54839,56155136,,runs/P10_k2_breadth_phi4_attempt2/ppl/ppl_report.json,64af9fb8402530d63c22f63bc9baf366e91d3f4005fddd0ee27eae174d9067f6,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,64f8687117386572f021e0a773fc7819a626e31a94df3c092095f6dfdfc94307,P10_K2_BREADTH,1.8849391854941897,,phi4,,,n16_k2,6.585953908303838,,,,raw_ppl,,P10_k2_breadth_phi4_attempt2,,54839,56155136,,runs/P10_k2_breadth_phi4_attempt2/ppl/ppl_report.json,64af9fb8402530d63c22f63bc9baf366e91d3f4005fddd0ee27eae174d9067f6,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,776f35b4d5f3036863723aac5d391d77fe3f6ffabd470bcf2888a2d634fb842a,P10_K2_BREADTH,2.3476354997163704,,phi4,,,n8_k2,10.46080588073511,,,,raw_ppl,,P10_k2_breadth_phi4_attempt2,,106482,54518784,,runs/P10_k2_breadth_phi4_attempt2/ppl/ppl_report.json,64af9fb8402530d63c22f63bc9baf366e91d3f4005fddd0ee27eae174d9067f6,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,776f35b4d5f3036863723aac5d391d77fe3f6ffabd470bcf2888a2d634fb842a,P10_K2_BREADTH,1.885293528925543,,phi4,,,n8_k2,6.588288011323056,,,,raw_ppl,,P10_k2_breadth_phi4_attempt2,,106482,54518784,,runs/P10_k2_breadth_phi4_attempt2/ppl/ppl_report.json,64af9fb8402530d63c22f63bc9baf366e91d3f4005fddd0ee27eae174d9067f6,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P10_K2_BREADTH,2.321344709932775,,qwen27b,,,four_over_six,10.189366840565677,,,,raw_ppl,,P10_k2_breadth_qwen27b_attempt1,,,,,runs/P10_k2_breadth_qwen27b_attempt1/ppl/ppl_report.json,98ade61a1e4eed95f8168dfcb2f04ad302840d25494fddd9cf7c52ff0207e7bb,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P10_K2_BREADTH,1.9856613166161625,,qwen27b,,,four_over_six,7.2838627324982586,,,,raw_ppl,,P10_k2_breadth_qwen27b_attempt1,,,,,runs/P10_k2_breadth_qwen27b_attempt1/ppl/ppl_report.json,98ade61a1e4eed95f8168dfcb2f04ad302840d25494fddd9cf7c52ff0207e7bb,,complete,,296815,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,1f8f6df29c5ae4f12114541ba15d10832a9d4cde47167a99c9c4e93355ba4e97,P10_K2_BREADTH,2.3142747979060254,,qwen27b,,,n16_k2,10.117582965237812,,,,raw_ppl,,P10_k2_breadth_qwen27b_attempt1,,76633,78472192,,runs/P10_k2_breadth_qwen27b_attempt1/ppl/ppl_report.json,98ade61a1e4eed95f8168dfcb2f04ad302840d25494fddd9cf7c52ff0207e7bb,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,1f8f6df29c5ae4f12114541ba15d10832a9d4cde47167a99c9c4e93355ba4e97,P10_K2_BREADTH,1.965798824797951,,qwen27b,,,n16_k2,7.140614412341945,,,,raw_ppl,,P10_k2_breadth_qwen27b_attempt1,,76633,78472192,,runs/P10_k2_breadth_qwen27b_attempt1/ppl/ppl_report.json,98ade61a1e4eed95f8168dfcb2f04ad302840d25494fddd9cf7c52ff0207e7bb,,complete,,296815,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,18bcb6a68eac443571892bd4cea4c83f78d2050e24294a5ca1b0eef5fd0c1aae,P10_K2_BREADTH,2.312863398246924,,qwen27b,,,n8_k2,10.10331308471086,,,,raw_ppl,,P10_k2_breadth_qwen27b_attempt1,,147597,75569664,,runs/P10_k2_breadth_qwen27b_attempt1/ppl/ppl_report.json,98ade61a1e4eed95f8168dfcb2f04ad302840d25494fddd9cf7c52ff0207e7bb,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,18bcb6a68eac443571892bd4cea4c83f78d2050e24294a5ca1b0eef5fd0c1aae,P10_K2_BREADTH,1.9616423379371248,,qwen27b,,,n8_k2,7.110996138982223,,,,raw_ppl,,P10_k2_breadth_qwen27b_attempt1,,147597,75569664,,runs/P10_k2_breadth_qwen27b_attempt1/ppl/ppl_report.json,98ade61a1e4eed95f8168dfcb2f04ad302840d25494fddd9cf7c52ff0207e7bb,,complete,,296815,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3114703707758784,,olmo2_13b,,,four_over_six,10.089248690353495,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.6763852778660542,,olmo2_13b,,,four_over_six,5.346195988750768,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,288627,null,
,nover6_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3102580018417442,,olmo2_13b,,,nover6_native_rows,10.07702421045972,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,524032,null,
,nover6_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.6730611283634895,,olmo2_13b,,,nover6_native_rows,5.328453938964558,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3103894118328134,,olmo2_13b,,,nover6_wonly_shared_act,10.07834851913301,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.6750845160821364,,olmo2_13b,,,nover6_wonly_shared_act,5.339246382190463,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,288627,null,
,razer_e4m3_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.30723196260922,,olmo2_13b,,,razer_native_rows,10.046576830568478,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,524032,null,
,razer_e4m3_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.666947845498981,,olmo2_13b,,,razer_native_rows,5.295978958314995,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3079652440666805,,olmo2_13b,,,razer_wonly_shared_act,10.05394650076031,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.6677661148089953,,olmo2_13b,,,razer_wonly_shared_act,5.300314268846948,,,,raw_ppl,,P11_baseline_completion_olmo2_13b_attempt1,,,,,runs/P11_baseline_completion_olmo2_13b_attempt1/ppl/ppl_report.json,7fbfcd4f7105e58a5282218748955772e8fb6776a402fe8941b72d262f75ecf4,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.355984315913481,,phi4,,,four_over_six,10.548506816387418,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.8967367009464007,,phi4,,,four_over_six,6.6641119300295,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,288627,null,
,nover6_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3536798417840505,,phi4,,,nover6_native_rows,10.524226043277126,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,524032,null,
,nover6_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.8935103686714483,,phi4,,,nover6_native_rows,6.642645937458423,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3547190556453543,,phi4,,,nover6_wonly_shared_act,10.535168649730144,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.8950208955688235,,phi4,,,nover6_wonly_shared_act,6.652687414868256,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,288627,null,
,razer_e4m3_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.35294906348881,,phi4,,,razer_native_rows,10.516537976788698,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,524032,null,
,razer_e4m3_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.8922095372141587,,phi4,,,razer_native_rows,6.63401059244526,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.352837844911331,,phi4,,,razer_wonly_shared_act,10.515368407435044,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.8931123383737865,,phi4,,,razer_wonly_shared_act,6.640002489239815,,,,raw_ppl,,P11_baseline_completion_phi4_attempt1,,,,,runs/P11_baseline_completion_phi4_attempt1/ppl/ppl_report.json,9bb62d75cabdfd06d385cf51e37e0a4cdcffd521cbe649f5d9025f22c92fde15,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.321344709932775,,qwen27b,,,four_over_six,10.189366840565677,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.9856613166161625,,qwen27b,,,four_over_six,7.2838627324982586,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,296815,null,
,nover6_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3187748556926424,,qwen27b,,,nover6_native_rows,10.163215270240533,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,524032,null,
,nover6_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.981654280589479,,qwen27b,,,nover6_native_rows,7.2547344301686145,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,296815,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3194508906878726,,qwen27b,,,nover6_wonly_shared_act,10.17008828236387,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,1.9821286978423547,,qwen27b,,,nover6_wonly_shared_act,7.258177017894254,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,296815,null,
,razer_e4m3_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3148632640059157,,qwen27b,,,razer_native_rows,10.123538571990156,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,524032,null,
,razer_e4m3_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,2.026044423612111,,qwen27b,,,razer_native_rows,7.584027747323574,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,296815,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,,P11_BASELINE_COMPLETION,2.3160780722132523,,qwen27b,,,razer_wonly_shared_act,10.135844202711953,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P11_BASELINE_COMPLETION,2.0265677174262136,,qwen27b,,,razer_wonly_shared_act,7.587997460702372,,,,raw_ppl,,P11_baseline_completion_qwen27b_attempt1,,,,,runs/P11_baseline_completion_qwen27b_attempt1/ppl/ppl_report.json,315eb9c176dcf1bebd20637da77a1f0b07144a232dbd52a79b1a60f4f41a0e85,,complete,,296815,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,01aa98ae6a750c0012a24216a2f0322092c3ae149f19bba22b20ceb76816265c,P20_K2_DENSITY_DEV,2.2797524041100763,,llama8b,,,n16_k2_reference,9.77426004329114,,,,raw_ppl,,P20_quality_llama8b_attempt1,,50119,51321856,,runs/P20_quality_llama8b_attempt1/ppl/ppl_report.json,e431419762efe4d5d5d3cb89772e15d069d32cf5dc01cc24532521694a9dff12,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,01aa98ae6a750c0012a24216a2f0322092c3ae149f19bba22b20ceb76816265c,P20_K2_DENSITY_DEV,1.9226005517589846,,llama8b,,,n16_k2_reference,6.8387198094684445,,,,raw_ppl,,P20_quality_llama8b_attempt1,,50119,51321856,,runs/P20_quality_llama8b_attempt1/ppl/ppl_report.json,e431419762efe4d5d5d3cb89772e15d069d32cf5dc01cc24532521694a9dff12,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,e0ac02c0032ccd43b3f8a148d69c4cdc6f7439288dea4b3257f534625ab00c6e,P20_K2_DENSITY_DEV,2.2830013134865346,,llama8b,,,p20_global_activation_weighted,9.806067369976402,,,,raw_ppl,,P20_quality_llama8b_attempt1,,50119,51321856,,runs/P20_quality_llama8b_attempt1/ppl/ppl_report.json,e431419762efe4d5d5d3cb89772e15d069d32cf5dc01cc24532521694a9dff12,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,e0ac02c0032ccd43b3f8a148d69c4cdc6f7439288dea4b3257f534625ab00c6e,P20_K2_DENSITY_DEV,1.928015346308388,,llama8b,,,p20_global_activation_weighted,6.875850509049874,,,,raw_ppl,,P20_quality_llama8b_attempt1,,50119,51321856,,runs/P20_quality_llama8b_attempt1/ppl/ppl_report.json,e431419762efe4d5d5d3cb89772e15d069d32cf5dc01cc24532521694a9dff12,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,52b9b1c5c0caebf3fa0175dd5669b05d170898ffefa8d4f0a9a9d57b6647b4ea,P20_K2_DENSITY_DEV,2.284596789621662,,llama8b,,,p20_global_change_norm,9.82172520397341,,,,raw_ppl,,P20_quality_llama8b_attempt1,,50119,51321856,,runs/P20_quality_llama8b_attempt1/ppl/ppl_report.json,e431419762efe4d5d5d3cb89772e15d069d32cf5dc01cc24532521694a9dff12,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,52b9b1c5c0caebf3fa0175dd5669b05d170898ffefa8d4f0a9a9d57b6647b4ea,P20_K2_DENSITY_DEV,1.92873635650788,,llama8b,,,p20_global_change_norm,6.88080985505176,,,,raw_ppl,,P20_quality_llama8b_attempt1,,50119,51321856,,runs/P20_quality_llama8b_attempt1/ppl/ppl_report.json,e431419762efe4d5d5d3cb89772e15d069d32cf5dc01cc24532521694a9dff12,,complete,,288627,"[16, 64]",
