model,draw_a,draw_b,ranking,scope,U,K_a,K_b,intersection,jaccard,containment_a_to_b,containment_b_to_a,overlap_coefficient,empty_a,empty_b,expected_intersection_module,expected_intersection_global,null_intersection_mean,null_jaccard_lo,null_jaccard_median,null_jaccard_hi,null_containment_a_lo,null_containment_a_median,null_containment_a_hi,null_containment_b_lo,null_containment_b_median,null_containment_b_hi,allocation_share_L1,allocation_spearman
llama8b,seed0,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,12021,0.21414447314509663,0.3527495745055461,0.3527495745055461,0.3527495745055461,False,False,2134.9483642578125,170.3864000760592,2134.117,0.03111959670177034,0.032338195422668546,0.03343391305666328,0.060360789952461996,0.06265039028111978,0.06470450143787781,0.060360789952461996,0.06265039028111978,0.06470450143787781,0.27800927284465055,0.9161360866989877
llama8b,draw1,draw2,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,12543,0.22554079082228976,0.36806737484594165,0.36806737484594165,0.36806737484594165,False,False,2159.284511021205,170.3864000760592,2160.163,0.03143207372992933,0.03274490491703917,0.03398303674310151,0.060948412465520276,0.06341334585362991,0.06573229062738424,0.060948412465520276,0.06341334585362991,0.06573229062738424,0.1463700921415576,0.9675542220642745
llama8b,draw1,draw3,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,11494,0.2028519995764357,0.33728505193966785,0.33728505193966785,0.33728505193966785,False,False,2349.3322405133927,170.3864000760592,2348.715,0.034484852164410176,0.03569529077453766,0.03689318468780536,0.0666705792593462,0.06893010153178003,0.07116101297024473,0.0666705792593462,0.06893010153178003,0.07116101297024473,0.3083514290744762,0.938277214661803
llama8b,draw1,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,11979,0.2132367338946544,0.35151710781149126,0.35151710781149126,0.35151710781149126,False,False,2162.1356288364955,170.3864000760592,2161.668,0.031510125011350906,0.03277620353673875,0.03393558761510338,0.06109513469100299,0.063472034743823,0.0656435236809672,0.06109513469100299,0.063472034743823,0.0656435236809672,0.2140970714243794,0.9265163692659808
llama8b,draw2,draw3,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,11628,0.20570336824228702,0.3412172075826046,0.3412172075826046,0.3412172075826046,False,False,2284.188153948103,170.3864000760592,2284.867,0.0335122676128954,0.03468901337462616,0.0358845793373091,0.06485122366336053,0.06705205704560127,0.06928296848406597,0.06485122366336053,0.06705205704560127,0.06928296848406597,0.3136921180820471,0.9303851792116529
llama8b,draw2,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,12155,0.21704969554115106,0.35668173014848287,0.35668173014848287,0.35668173014848287,False,False,2118.2806570870534,170.3864000760592,2120.366,0.030947249771247045,0.032103701011569445,0.03326157484612353,0.0600365338341452,0.062210223604671634,0.06438171254181584,0.0600365338341452,0.062210223604671634,0.06438171254181584,0.18962380421386232,0.9495057847195977
llama8b,draw3,draw4,joint_upper_primary,global_fraction_0.005,6815744,34078,34078,12083,0.2154869545057336,0.3545689301015318,0.3545689301015318,0.3545689301015318,False,False,2362.112566266741,170.3864000760592,2361.551,0.03460930244318928,0.03593142023346303,0.037114078978599974,0.06690313398673631,0.06937026820822818,0.07157183520159634,0.06690313398673631,0.06937026820822818,0.07157183520159634,0.20517636011503027,0.9397406698561859
llama8b,seed0,draw1,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,27923,0.25761363950881533,0.40968645920448377,0.40968645920448377,0.40968645920448377,False,False,6724.208339146206,681.5656000284048,6727.072,0.05089737264092759,0.05190295397722011,0.05295153406383279,0.09686459204483766,0.09868392094722479,0.10057734348636237,0.09686459204483766,0.09868392094722479,0.10057734348636237,0.1433455110993735,0.9813162398472886
llama8b,seed0,draw2,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,28475,0.2640510390489526,0.417785407221562,0.417785407221562,0.417785407221562,False,False,6683.222263881138,681.5656000284048,6686.678,0.050557005843921615,0.05158647503992224,0.05262629543168138,0.09624800093900847,0.09811171266340948,0.09999046319526973,0.09624800093900847,0.09811171266340948,0.09999046319526973,0.1540560764118139,0.9628462493646054
llama8b,seed0,draw3,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,24228,0.21615545206359402,0.35547339231480257,0.35547339231480257,0.35547339231480257,False,False,6467.866594587053,681.5656000284048,6468.767,0.048883492406277776,0.0498209403519581,0.05082466424722335,0.0932105286324222,0.09491321507695467,0.09673291077952376,0.0932105286324222,0.09491321507695467,0.09673291077952376,0.33290784512229116,0.9570094775586044
llama8b,seed0,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,26714,0.24374087591240876,0.3919480024062092,0.3919480024062092,0.3919480024062092,False,False,6515.365155901228,681.5656000284048,6514.963,0.049142021963120404,0.050217264014299365,0.05118101128187728,0.09368039966547823,0.09563214343354315,0.0973781122995437,0.09368039966547823,0.09563214343354315,0.0973781122995437,0.24109042358085006,0.9475686823679149
llama8b,draw1,draw2,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,27685,0.25485827909674214,0.40619452147248264,0.40619452147248264,0.40619452147248264,False,False,6507.332284109933,681.5656000284048,6506.029,0.04915029862693184,0.05012017749291261,0.0511647992350342,0.09369543847293749,0.09545607934621536,0.09734876828498908,0.09369543847293749,0.09545607934621536,0.09734876828498908,0.12796924747274674,0.9803608458034065
llama8b,draw1,draw3,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,24177,0.21560234356189303,0.3547251199436595,0.3547251199436595,0.3547251199436595,False,False,6495.419206891741,681.5656000284048,6493.464,0.04903726277877823,0.0500271531012066,0.05103512086048036,0.09349003037105506,0.09528735126252623,0.09711401616855202,0.09349003037105506,0.09528735126252623,0.09711401616855202,0.23968191088222782,0.9747137495063507
llama8b,draw1,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,26476,0.24104590396766146,0.38845606467420807,0.38845606467420807,0.38845606467420807,False,False,6421.760149274553,681.5656000284048,6418.565,0.04838374749082854,0.049412797225613855,0.05041189564300456,0.0923015977815925,0.09417227870945025,0.09598500520856258,0.0923015977815925,0.09417227870945025,0.09598500520856258,0.1646786096805904,0.9657818173860842
llama8b,draw2,draw3,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,24677,0.22104678556392593,0.3620611235823173,0.3620611235823173,0.3620611235823173,False,False,6423.353254045759,681.5656000284048,6425.845,0.04845571528904881,0.049465312690066134,0.05044447618142799,0.09243254544654254,0.0942676467567528,0.09604406003785378,0.09243254544654254,0.0942676467567528,0.09604406003785378,0.2397112548967824,0.9659761216864435
llama8b,draw2,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,26877,0.24559335508100552,0.39433953959241164,0.39433953959241164,0.39433953959241164,False,False,6376.603986467634,681.5656000284048,6377.274,0.048060719783595045,0.049077629928349895,0.0501044026346882,0.09171361708995408,0.09356339040744165,0.09542746893202458,0.09171361708995408,0.09356339040744165,0.09542746893202458,0.13090364892820983,0.9778316412149048
llama8b,draw3,draw4,joint_upper_primary,global_fraction_0.01,6815744,68157,68157,24940,0.22393018119130137,0.3659198614962513,0.3659198614962513,0.3659198614962513,False,False,6467.029401506697,681.5656000284048,6470.776,0.04886775466863646,0.04982902559995071,0.050848764242433585,0.09318191821823144,0.094927887084232,0.09677656000117377,0.09318191821823144,0.094927887084232,0.09677656000117377,0.17665096761887994,0.9746690179281521
llama8b,seed0,draw1,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,55018,0.2528284545746979,0.4036122481916751,0.4036122481916751,0.4036122481916751,False,False,18665.04798235212,2726.262400113619,18666.821,0.0726670044477188,0.07352243396430805,0.07436218759605609,0.13548846780228002,0.13697419193919919,0.13843038866147278,0.13548846780228002,0.13697419193919919,0.13843038866147278,0.12503484601728362,0.9904537428421234
llama8b,seed0,draw2,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,55790,0.25728885158505427,0.40927564300071895,0.40927564300071895,0.40927564300071895,False,False,18559.7670375279,2726.262400113619,18558.638,0.07218598274733057,0.0730428622033298,0.07395166532075398,0.1346519799873821,0.13614155552621154,0.13771879630852296,0.1346519799873821,0.13614155552621154,0.13771879630852296,0.16219904045072406,0.975696846819031
llama8b,seed0,draw3,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,47827,0.21275261231044346,0.3508590460260868,0.3508590460260868,0.3508590460260868,False,False,17216.692574637276,2726.262400113619,17214.719,0.0665652633948338,0.06739855176427548,0.06821211079662874,0.12482173511158061,0.12628563463767478,0.1277126707454847,0.12482173511158061,0.12628563463767478,0.1277126707454847,0.28873043121029385,0.9732948845875831
llama8b,seed0,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,53163,0.24223908140250153,0.39000396144196486,0.39000396144196486,0.39000396144196486,False,False,18069.874363490515,2726.262400113619,18068.892,0.07016568887704903,0.07097737272155877,0.07182399831625494,0.13113051484073537,0.1325469137432692,0.13402200067491232,0.13113051484073537,0.1325469137432692,0.13402200067491232,0.21686693956600203,0.9688970367849641
llama8b,draw1,draw2,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,53899,0.24641908480356972,0.39540326012001703,0.39540326012001703,0.39540326012001703,False,False,17888.14119175502,2726.262400113619,17884.271,0.06940179469401712,0.07020381245485664,0.07102386397747953,0.1297955455785906,0.13119708907375618,0.1326279765834764,0.1297955455785906,0.13119708907375618,0.1326279765834764,0.1330897780125299,0.9862210677918439
llama8b,draw1,draw3,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,47410,0.21050715306947046,0.3477999325087665,0.3477999325087665,0.3477999325087665,False,False,16975.751220703125,2726.262400113619,16976.505,0.06565245942649864,0.06640902326043892,0.0671500576532677,0.12321551711489649,0.12454700177531289,0.12584932582126562,0.12321551711489649,0.12454700177531289,0.12584932582126562,0.1896797100811362,0.986978285932137
llama8b,draw1,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,52171,0.23664932390443488,0.38272664583241633,0.38272664583241633,0.38272664583241633,False,False,17542.533525739396,2726.262400113619,17536.557,0.06794388935074414,0.06874801541410712,0.06959080387618188,0.12724243291224674,0.12865149581114194,0.13012603254251215,0.12724243291224674,0.12865149581114194,0.13012603254251215,0.15044676262159426,0.98290497222741
llama8b,draw2,draw3,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,48259,0.21508764579777065,0.354028199597987,0.354028199597987,0.354028199597987,False,False,16899.752790178572,2726.262400113619,16894.985,0.06522286358243237,0.06607333487140785,0.06682016446987644,0.12245862493947797,0.12395645348240093,0.12526978153381166,0.12245862493947797,0.12395645348240093,0.12526978153381166,0.19934856287688718,0.9838694178369445
llama8b,draw2,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,53072,0.24172420703601816,0.389336385110847,0.389336385110847,0.389336385110847,False,False,17527.271623883928,2726.262400113619,17524.825,0.06780177822204889,0.06868726860474314,0.06955324845555116,0.12699319218862334,0.1285451237583814,0.13006037530994613,0.12699319218862334,0.1285451237583814,0.13006037530994613,0.09145062135950821,0.9916034778736611
llama8b,draw3,draw4,joint_upper_primary,global_fraction_0.02,6815744,136314,136314,48063,0.2140271190969207,0.35259034288481006,0.35259034288481006,0.35259034288481006,False,False,16754.30607386998,2726.262400113619,16758.896,0.06466190254053103,0.06548586793396699,0.06629849380272766,0.12146936484880497,0.12292207696935017,0.12435259767888845,0.12146936484880497,0.12292207696935017,0.12435259767888845,0.16667400267030535,0.9859074098602053
llama8b,seed0,draw1,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,125581,0.2258679515749299,0.36850290650758394,0.36850290650758394,0.36850290650758394,False,False,64441.80041503906,17039.34000000587,64439.226,0.10380820665587823,0.10442890291803321,0.1050072999168719,0.1880910216645588,0.18910932635341138,0.1900572058206446,0.1880910216645588,0.18910932635341138,0.1900572058206446,0.12509279990140468,0.992017866909497
llama8b,seed0,draw2,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,124992,0.22457068320570914,0.3667745541936752,0.3667745541936752,0.3667745541936752,False,False,63243.94478062221,17039.34000000587,63238.009,0.10164759654783491,0.10228819240392523,0.10280095592672954,0.18453740899740895,0.1855924668487941,0.18643610231610946,0.18453740899740895,0.1855924668487941,0.18643610231610946,0.17311106350887798,0.9806890300153437
llama8b,seed0,draw3,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,110833,0.19419141081506322,0.3252266078224815,0.3252266078224815,0.3252266078224815,False,False,58284.0048828125,17039.34000000587,58278.296,0.09291205226284448,0.09350147201565871,0.09409490872966102,0.17002658552116132,0.1710129787814676,0.17200502073142462,0.17002658552116132,0.1710129787814676,0.17200502073142462,0.24372995448770057,0.9790619924373288
llama8b,seed0,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,121509,0.21695517484577684,0.35655409390616427,0.35655409390616427,0.35655409390616427,False,False,61996.618704659595,17039.34000000587,62003.816,0.09950079372462589,0.10007763461373956,0.10067654382469114,0.18099267284256737,0.1819464944378747,0.18293574872280924,0.18099267284256737,0.1819464944378747,0.18293574872280924,0.20709710170869192,0.9780477583586998
llama8b,draw1,draw2,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,122667,0.219476585550011,0.35995211084929885,0.35995211084929885,0.35995211084929885,False,False,61752.67540631975,17039.34000000587,61752.988,0.09904341600762039,0.09963037715727605,0.10020913003435,0.18023567506976498,0.18120702961087132,0.18216378559041277,0.18023567506976498,0.18120702961087132,0.18216378559041277,0.1449585811665351,0.9906207850855409
llama8b,draw1,draw3,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,110854,0.194235351836277,0.32528822989139844,0.32528822989139844,0.32528822989139844,False,False,57922.50919886998,17039.34000000587,57920.096,0.09225705478150784,0.09286149504818705,0.09344371183175344,0.16892919917719867,0.16994192853600637,0.17091636418055853,0.16892919917719867,0.16994192853600637,0.17091636418055853,0.15484158726711994,0.9918347104255903
llama8b,draw1,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,120729,0.21526268398577147,0.35426527420353476,0.35426527420353476,0.35426527420353476,False,False,60793.40000697545,17039.34000000587,60803.08,0.09735708546238708,0.09794401496199094,0.09854042554518724,0.1774392068946292,0.17841349581996965,0.17940245666648083,0.1774392068946292,0.17841349581996965,0.17940245666648083,0.15654939889138966,0.9897086799714367
llama8b,draw2,draw3,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,110923,0.1943797522478713,0.3254907024035541,0.3254907024035541,0.3254907024035541,False,False,56940.118451799666,17039.34000000587,56931.667,0.09056533793323351,0.09114253352987782,0.09171334576082714,0.16608878859815662,0.16705889602596344,0.1680172659168337,0.16608878859815662,0.16705889602596344,0.1680172659168337,0.1714208581900131,0.9904536339185688
llama8b,draw2,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,120528,0.21482730471298253,0.35367546297247254,0.35367546297247254,0.35367546297247254,False,False,60196.80277797154,17039.34000000587,60200.368,0.09628922261635235,0.09687324483125435,0.09748819634212316,0.17566390443297425,0.17663525897408058,0.1776569382048024,0.17566390443297425,0.17663525897408058,0.1776569382048024,0.06385220093489483,0.9967763392882251
llama8b,draw3,draw4,joint_upper_primary,global_fraction_0.05,6815744,340787,340787,110685,0.19388182291128397,0.3247923189558287,0.3247923189558287,0.3247923189558287,False,False,56431.75355747768,17039.34000000587,56426.273,0.0897232942956181,0.09024801849141413,0.0908432967699612,0.16467170109188436,0.16555502410596648,0.16655608928744348,0.16467170109188436,0.16555502410596648,0.16655608928744348,0.16053429268135228,0.9907013220185759
qwen4b,seed0,draw1,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,866,0.26258338386901153,0.4159462055715658,0.4159462055715658,0.4159462055715658,False,False,17.598427220394736,1.221682224025974,17.649,0.002407318247472316,0.004341534008683068,0.006283228612856452,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.0,1.0
qwen4b,seed0,draw2,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,821,0.24558779539335926,0.3943323727185399,0.3943323727185399,0.3943323727185399,False,False,17.598427220394736,1.221682224025974,17.848,0.0026486876956417047,0.004341534008683068,0.006526468455402465,0.005283381364073006,0.008645533141210375,0.012968299711815562,0.005283381364073006,0.008645533141210375,0.012968299711815562,0.0,1.0
qwen4b,seed0,draw3,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,800,0.23781212841854935,0.38424591738712777,0.38424591738712777,0.38424591738712777,False,False,17.598427220394736,1.221682224025974,17.687,0.002407318247472316,0.004341534008683068,0.006040106305870983,0.004803073967339097,0.008645533141210375,0.012007684918347743,0.004803073967339097,0.008645533141210375,0.012007684918347743,0.0,1.0
qwen4b,seed0,draw4,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,779,0.23013293943870014,0.37415946205571565,0.37415946205571565,0.37415946205571565,False,False,17.598427220394736,1.221682224025974,17.518,0.002407318247472316,0.004099348926935134,0.006046184363545614,0.004803073967339097,0.008165225744476465,0.01201969260326608,0.004803073967339097,0.008165225744476465,0.01201969260326608,0.0,1.0
qwen4b,draw1,draw2,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,811,0.2418729495973755,0.3895292987512008,0.3895292987512008,0.3895292987512008,False,False,17.598427220394736,1.221682224025974,17.605,0.002407318247472316,0.004341534008683068,0.006283228612856452,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.0,1.0
qwen4b,draw1,draw3,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,798,0.23707664884135474,0.38328530259365995,0.38328530259365995,0.38328530259365995,False,False,17.598427220394736,1.221682224025974,17.808,0.002407318247472316,0.004341534008683068,0.006526468455402465,0.004803073967339097,0.008645533141210375,0.012968299711815562,0.004803073967339097,0.008645533141210375,0.012968299711815562,0.0,1.0
qwen4b,draw1,draw4,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,760,0.22326674500587543,0.36503362151777136,0.36503362151777136,0.36503362151777136,False,False,17.598427220394736,1.221682224025974,17.517,0.0026486876956417047,0.004099348926935134,0.006040106305870983,0.005283381364073006,0.008165225744476465,0.012007684918347743,0.005283381364073006,0.008165225744476465,0.012007684918347743,0.0,1.0
qwen4b,draw2,draw3,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,778,0.2297696396928529,0.37367915465898177,0.37367915465898177,0.37367915465898177,False,False,17.598427220394736,1.221682224025974,17.904,0.002407318247472316,0.004341534008683068,0.006283228612856452,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.0,1.0
qwen4b,draw2,draw4,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,728,0.21187427240977882,0.34966378482228627,0.34966378482228627,0.34966378482228627,False,False,17.598427220394736,1.221682224025974,17.72,0.002407318247472316,0.004341534008683068,0.006526468455402465,0.004803073967339097,0.008645533141210375,0.012968299711815562,0.004803073967339097,0.008645533141210375,0.012968299711815562,0.0,1.0
qwen4b,draw3,draw4,joint_upper_primary,fixed_module_min_quota,3548160,2082,2082,726,0.2111692844677138,0.34870317002881845,0.34870317002881845,0.34870317002881845,False,False,17.598427220394736,1.221682224025974,17.576,0.002407318247472316,0.004099348926935134,0.006283228612856452,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.0,1.0
qwen4b,seed0,draw1,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,791,0.23450933886747702,0.37992315081652256,0.37992315081652256,0.37992315081652256,False,False,17.598427220394736,1.221682224025974,17.531,0.002407318247472316,0.004099348926935134,0.006283228612856452,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.0,1.0
qwen4b,seed0,draw2,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,786,0.23268206039076378,0.37752161383285304,0.37752161383285304,0.37752161383285304,False,False,17.598427220394736,1.221682224025974,17.501,0.002407318247472316,0.004099348926935134,0.006040106305870983,0.004803073967339097,0.008165225744476465,0.012007684918347743,0.004803073967339097,0.008165225744476465,0.012007684918347743,0.0,1.0
qwen4b,seed0,draw3,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,762,0.2239858906525573,0.3659942363112392,0.3659942363112392,0.3659942363112392,False,False,17.598427220394736,1.221682224025974,17.586,0.002407318247472316,0.004099348926935134,0.006283228612856452,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.0,1.0
qwen4b,seed0,draw4,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,745,0.21789997075168177,0.35782901056676275,0.35782901056676275,0.35782901056676275,False,False,17.598427220394736,1.221682224025974,17.567,0.002407318247472316,0.004099348926935134,0.006283228612856452,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.0,1.0
qwen4b,draw1,draw2,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,769,0.22650957290132548,0.36935638808837656,0.36935638808837656,0.36935638808837656,False,False,17.598427220394736,1.221682224025974,17.766,0.002407318247472316,0.004099348926935134,0.006526468455402465,0.004803073967339097,0.008165225744476465,0.012968299711815562,0.004803073967339097,0.008165225744476465,0.012968299711815562,0.0,1.0
qwen4b,draw1,draw3,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,768,0.22614840989399293,0.3688760806916426,0.3688760806916426,0.3688760806916426,False,False,17.598427220394736,1.221682224025974,17.473,0.002407318247472316,0.004099348926935134,0.006526468455402465,0.004803073967339097,0.008165225744476465,0.012968299711815562,0.004803073967339097,0.008165225744476465,0.012968299711815562,0.0,1.0
qwen4b,draw1,draw4,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,724,0.21046511627906977,0.34774255523535064,0.34774255523535064,0.34774255523535064,False,False,17.598427220394736,1.221682224025974,17.57,0.002407318247472316,0.004099348926935134,0.006283228612856452,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.0,1.0
qwen4b,draw2,draw3,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,756,0.22183098591549297,0.3631123919308357,0.3631123919308357,0.3631123919308357,False,False,17.598427220394736,1.221682224025974,17.64,0.0026486876956417047,0.004099348926935134,0.006040106305870983,0.005283381364073006,0.008165225744476465,0.012007684918347743,0.005283381364073006,0.008165225744476465,0.012007684918347743,0.0,1.0
qwen4b,draw2,draw4,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,709,0.20520984081041968,0.340537944284342,0.340537944284342,0.340537944284342,False,False,17.598427220394736,1.221682224025974,17.437,0.002407318247472316,0.004099348926935134,0.006283228612856452,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.004803073967339097,0.008165225744476465,0.012487992315081652,0.0,1.0
qwen4b,draw3,draw4,joint_z_diagnostic,fixed_module_min_quota,3548160,2082,2082,720,0.20905923344947736,0.345821325648415,0.345821325648415,0.345821325648415,False,False,17.598427220394736,1.221682224025974,17.58,0.002407318247472316,0.004341534008683068,0.006283228612856452,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.004803073967339097,0.008645533141210375,0.012487992315081652,0.0,1.0
qwen4b,seed0,draw1,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,1155,0.19441171519946138,0.32553551296505073,0.32553551296505073,0.32553551296505073,False,False,28.77252775493421,3.547840007215007,28.94,0.0026847534265931894,0.004103580019810386,0.005668934240362812,0.005355129650507328,0.008173618940248028,0.011273957158962795,0.005355129650507328,0.008173618940248028,0.011273957158962795,0.27170236753100335,0.9004572129895607
qwen4b,seed0,draw2,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,1076,0.1787375415282392,0.3032694475760992,0.3032694475760992,0.3032694475760992,False,False,23.347964638157894,3.547840007215007,23.281,0.0021183448665442733,0.0032518026297186486,0.004814500141602946,0.004227733934611048,0.006482525366403607,0.009582863585118376,0.004227733934611048,0.006482525366403607,0.009582863585118376,0.3320180383314543,0.8821561162078786
qwen4b,seed0,draw3,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,1030,0.16979887899769205,0.290304396843292,0.290304396843292,0.290304396843292,False,False,23.56647820723684,3.547840007215007,23.447,0.0021183448665442733,0.0032518026297186486,0.004672235593940252,0.004227733934611048,0.006482525366403607,0.009301014656144307,0.004227733934611048,0.006482525366403607,0.009301014656144307,0.3754227733934611,0.9100965507813055
qwen4b,seed0,draw4,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,911,0.14729183508488278,0.2567643742953777,0.2567643742953777,0.2567643742953777,False,False,24.9005859375,3.547840007215007,25.02,0.0022598870056497176,0.003535567812190638,0.004956804985129585,0.004509582863585118,0.007046223224351747,0.009864712514092447,0.004509582863585118,0.007046223224351747,0.009864712514092447,0.612739571589628,0.7215881186644757
qwen4b,draw1,draw2,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,1114,0.1862253426947509,0.31397970687711385,0.31397970687711385,0.31397970687711385,False,False,24.65819798519737,3.547840007215007,24.733,0.0021183448665442733,0.003393665158371041,0.004956804985129585,0.004227733934611048,0.006764374295377677,0.009864712514092447,0.004227733934611048,0.006764374295377677,0.009864712514092447,0.44983089064261556,0.8037157863796952
qwen4b,draw1,draw3,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,1031,0.16999175597691674,0.29058624577226605,0.29058624577226605,0.29058624577226605,False,False,25.3888671875,3.547840007215007,25.374,0.002401469134058483,0.003535567812190638,0.004956804985129585,0.004791431792559188,0.007046223224351747,0.009864712514092447,0.004791431792559188,0.007046223224351747,0.009864712514092447,0.4813979706877114,0.8640228289898669
qwen4b,draw1,draw4,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,933,0.15138731137433067,0.26296505073280724,0.26296505073280724,0.26296505073280724,False,False,26.969413034539475,3.547840007215007,26.924,0.002401469134058483,0.0038194935634460318,0.005383961462170587,0.004791431792559188,0.007609921082299887,0.010710259301014656,0.004791431792559188,0.007609921082299887,0.010710259301014656,0.6116121758737316,0.7792428902155372
qwen4b,draw2,draw3,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,1043,0.1723112506195275,0.2939684329199549,0.2939684329199549,0.2939684329199549,False,False,21.48753083881579,3.547840007215007,21.402,0.0018353804884935763,0.0029681978798586574,0.004387827317763623,0.0036640360766629085,0.005918827508455468,0.008737316798196167,0.0036640360766629085,0.005918827508455468,0.008737316798196167,0.342728297632469,0.8832506799858724
qwen4b,draw2,draw4,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,836,0.13354632587859425,0.23562570462232243,0.23562570462232243,0.23562570462232243,False,False,21.972322162828945,3.547840007215007,21.781,0.0018353804884935763,0.0031099802092168505,0.004387827317763623,0.0036640360766629085,0.0062006764374295375,0.008737316798196167,0.0036640360766629085,0.0062006764374295375,0.008737316798196167,0.6843291995490416,0.6119091877153608
qwen4b,draw3,draw4,joint_upper_primary,global_fraction_0.001,3548160,3548,3548,886,0.1426731078904992,0.24971815107102593,0.24971815107102593,0.24971815107102593,False,False,23.915409128289472,3.547840007215007,23.703,0.0021183448665442733,0.0032518026297186486,0.004672235593940252,0.004227733934611048,0.006482525366403607,0.009301014656144307,0.004227733934611048,0.006482525366403607,0.009301014656144307,0.6420518602029313,0.6943512810691235
qwen4b,seed0,draw1,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11699,0.4919473529288087,0.6594701240135288,0.6594701240135288,0.6594701240135288,False,False,2494.5156455592105,88.69600018037518,2495.794,0.07313369870181946,0.0756730536017463,0.07822281650762779,0.13629932356257046,0.1406989853438557,0.1450958286358512,0.13629932356257046,0.1406989853438557,0.1450958286358512,0.07846674182638107,0.9131198044168991
