model,N,stratum,module,tile,objective,baseline_loss_restored_exact,predicted,predicted_se,actual,actual_se,pointwise_ci_low,pointwise_ci_high,effect_over_se,sign_agreement,pointwise_resolvable,se_unit,valid_target_tokens,stratum_size,within_stratum_inclusion_probability,predictor_data,reference,precision,source,source_sha256
llama8b,16,selected,model.layers.3.mlp.gate_proj,40727,ce,False,-2.2751213175631335e-06,7.493995760163802e-07,0.002949449059087783,0.0014192580972147227,0.00016770318854692672,0.00573119492962864,2.0781625730203985,False,True,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.3.mlp.gate_proj,40727,kl,False,-1.8893333958436287e-06,5.326162231562416e-07,0.000629812545489551,0.0008639985809646036,-0.0010636246732010721,0.002323249764180174,0.7289509026581992,False,False,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.31.mlp.down_proj,6184,ce,False,-1.255730512550457e-05,1.853362222710888e-06,-2.6320340111851692e-05,1.4075916922963644e-05,-5.3909137280860435e-05,1.2684570571570503e-06,-1.8698845876897958,True,False,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.31.mlp.down_proj,6184,kl,False,-1.1523931735979431e-05,5.784745399527365e-07,-1.52852491030977e-05,4.4448254744895665e-06,-2.399710703309725e-05,-6.573391173098151e-06,-3.438886226427827,True,True,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.13.mlp.up_proj,4073,ce,False,-3.1051590698716325e-06,7.41037017736901e-07,0.0008486384176649153,0.0012179235372724276,-0.0015384917153890426,0.0032357685507188733,0.6967912120045432,False,False,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.13.mlp.up_proj,4073,kl,False,-3.157120498364918e-06,5.432714026649987e-07,0.00016688047702651155,0.0006697310129300498,-0.0011457923083163862,0.0014795532623694092,0.24917537609079096,False,False,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.12.mlp.up_proj,55351,ce,False,-2.8882933760243645e-06,9.192401957353358e-07,0.0027467833715490997,0.0012145500411686802,0.00036626529085848633,0.0051273014522397135,2.261564594659314,False,True,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.12.mlp.up_proj,55351,kl,False,-1.3805953574808072e-06,4.407585010569419e-07,0.0009129936385259797,0.0007611371699863739,-0.0005788352146473131,0.0024048224916992725,1.1995126168156054,False,False,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.31.mlp.down_proj,26406,ce,False,-1.5214659713436163e-05,2.0073710623668693e-06,-2.4565611965954304e-05,1.750119490950665e-05,-5.8867953988587336e-05,9.736730056678728e-06,-1.403653412979834,True,False,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
llama8b,16,selected,model.layers.31.mlp.down_proj,26406,kl,False,-1.1441139985635118e-05,5.774891647021169e-07,-1.2861874968790805e-05,5.23749827045263e-06,-2.312737157887796e-05,-2.5963783587036496e-06,-2.4557287286090634,True,True,128 calibration sequences; not held-out documents,65408,1781,0.022459292532285232,same frozen seed0 calibration sequences as finite effect,all FourOverSix; causal-per-token activation,"BF16 forward, FP32 log_softmax, FP64 paired sequence summaries",research_runs/mixfp4_n16k64_full_validation_20260911T065444Z/runs/V43_fidelity_llama8b_attempt1/fidelity/fidelity_report.json,bc9be3a83c1777a9b43827b2f3bb2c81eb8d0b6cb757d80f8448bb406ab32527
